pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
99,Repatriated travellers,Voyageurs rapatriés,2020-04-11,15,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-04-11,15,2020,,23538,8593,58.7,1126,695,2.81,21.43,1.73,17163.0,1038,42.8,2.59,1227.57,3.06,99.29,0.25
59,British Columbia,Colombie-Britannique,2020-04-18,16,2020,1.0,1618,173,29.32,78,20,1.41,3.13,0.36,415.0,40,7.52,0.72,24.71,0.45,2.86,0.05
48,Alberta,Alberta,2020-04-18,16,2020,1.0,2495,942,53.14,57,12,1.21,20.06,0.26,1263.0,34,26.9,0.72,134.57,2.87,1.71,0.04
47,Saskatchewan,Saskatchewan,2020-04-18,16,2020,1.0,313,24,25.89,4,0,0.33,1.98,0.00,82.0,1,6.78,0.08,3.43,0.28,0.00,0.00
46,Manitoba,Manitoba,2020-04-18,16,2020,1.0,253,11,17.39,5,1,0.34,0.76,0.07,59.0,3,4.06,0.21,1.57,0.11,0.14,0.01
35,Ontario,Ontario,2020-04-18,16,2020,1.0,12182,4261,78.05,799,369,5.12,27.30,2.36,7429.0,623,47.6,3.99,608.71,3.90,52.71,0.34
24,Quebec,Québec,2020-04-18,16,2020,1.0,17262,5999,194.51,1180,599,13.3,67.60,6.75,10513.0,992,118.46,11.18,857.00,9.66,85.57,0.96
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-04-18,16,2020,1.0,256,15,47.53,3,1,0.56,2.78,0.19,61.0,2,11.33,0.37,2.14,0.40,0.08,0.02
13,New Brunswick,Nouveau-Brunswick,2020-04-18,16,2020,1.0,118,6,14.14,0,0,0.0,0.72,0.00,20.0,0,2.4,0,0.86,0.10,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-04-18,16,2020,1.0,650,228,61.4,7,5,0.66,21.54,0.47,405.0,7,38.25,0.66,32.59,3.08,0.73,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,2020-04-18,16,2020,1.0,26,2,14.96,0,0,0.0,1.15,0.00,4.0,0,2.3,0,0.27,0.15,0.00,0.00
60,Yukon,Yukon,2020-04-18,16,2020,1.0,10,2,22.23,0,0,0.0,4.45,0.00,4.0,0,8.89,0,0.24,0.53,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-04-18,16,2020,1.0,5,0,11.12,0,0,0.0,0.00,0.00,1.0,0,2.22,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-04-18,16,2020,1.0,0,0,0.0,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-04-18,16,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-04-18,16,2020,,35201,11663,87.79,2133,1007,5.32,29.09,2.51,20256.0,1702,50.52,4.24,1666.14,4.16,143.86,0.36
59,British Columbia,Colombie-Britannique,2020-04-25,17,2020,1.0,1948,330,35.3,100,22,1.81,5.98,0.40,503.0,42,9.11,0.76,47.14,0.85,3.14,0.06
48,Alberta,Alberta,2020-04-25,17,2020,1.0,4231,1736,90.11,84,27,1.79,36.97,0.58,2678.0,39,57.04,0.83,248.00,5.28,3.86,0.08
47,Saskatchewan,Saskatchewan,2020-04-25,17,2020,1.0,349,36,28.86,4,0,0.33,2.98,0.00,60.0,0,4.96,0,5.14,0.43,0.00,0.00
46,Manitoba,Manitoba,2020-04-25,17,2020,1.0,267,14,18.35,6,1,0.41,0.96,0.07,25.0,2,1.72,0.14,2.00,0.14,0.14,0.01
35,Ontario,Ontario,2020-04-25,17,2020,1.0,15835,3653,101.45,1266,467,8.11,23.40,2.99,7914.0,836,50.7,5.36,521.86,3.34,66.71,0.43
24,Quebec,Québec,2020-04-25,17,2020,1.0,22279,5017,251.04,1929,749,21.74,56.53,8.44,11016.0,1348,124.13,15.19,716.71,8.08,107.00,1.21
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-04-25,17,2020,1.0,257,1,47.72,3,0,0.56,0.19,0.00,16.0,1,2.97,0.19,0.14,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-04-25,17,2020,1.0,118,0,14.14,0,0,0.0,0.00,0.00,6.0,0,0.72,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-04-25,17,2020,1.0,849,198,80.19,20,12,1.89,18.70,1.13,426.0,17,40.24,1.61,28.35,2.68,1.78,0.17
11,Prince Edward Island,Île-du-Prince-Édouard,2020-04-25,17,2020,1.0,27,1,15.54,0,0,0.0,0.58,0.00,3.0,0,1.73,0,0.14,0.08,0.00,0.00
60,Yukon,Yukon,2020-04-25,17,2020,1.0,11,1,24.46,0,0,0.0,2.22,0.00,3.0,0,6.67,0,0.19,0.42,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-04-25,17,2020,1.0,5,0,11.12,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-04-25,17,2020,1.0,0,0,0.0,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-04-25,17,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-04-25,17,2020,,46189,10987,115.19,3412,1278,8.51,27.40,3.19,22650.0,2285,56.49,5.7,1569.57,3.91,182.57,0.46
59,British Columbia,Colombie-Britannique,2020-05-02,18,2020,1.0,2171,223,39.34,114,14,2.07,4.04,0.25,553.0,36,10.02,0.65,31.86,0.58,2.00,0.04
48,Alberta,Alberta,2020-05-02,18,2020,1.0,5567,1336,118.57,104,20,2.21,28.45,0.43,3072.0,47,65.43,1,190.86,4.06,2.86,0.06
47,Saskatchewan,Saskatchewan,2020-05-02,18,2020,1.0,421,72,34.82,6,2,0.5,5.95,0.17,108.0,2,8.93,0.17,10.29,0.85,0.29,0.02
46,Manitoba,Manitoba,2020-05-02,18,2020,1.0,280,13,19.25,6,0,0.41,0.89,0.00,27.0,1,1.86,0.07,1.86,0.13,0.00,0.00
35,Ontario,Ontario,2020-05-02,18,2020,1.0,18743,2908,120.08,1695,429,10.86,18.63,2.75,6561.0,896,42.04,5.74,415.43,2.66,61.29,0.39
24,Quebec,Québec,2020-05-02,18,2020,1.0,27644,5365,311.49,2767,838,31.18,60.45,9.44,10382.0,1587,116.98,17.88,766.43,8.64,119.71,1.35
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-02,18,2020,1.0,259,2,48.09,3,0,0.56,0.37,0.00,3.0,0,0.56,0,0.29,0.05,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-05-02,18,2020,1.0,118,0,14.14,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-05-02,18,2020,1.0,961,112,90.77,34,14,3.21,10.58,1.32,310.0,26,29.28,2.46,15.98,1.51,2.04,0.19
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-02,18,2020,1.0,27,0,15.54,0,0,0.0,0.00,0.00,1.0,0,0.58,0,0.06,0.04,0.00,0.00
60,Yukon,Yukon,2020-05-02,18,2020,1.0,11,0,24.46,0,0,0.0,0.00,0.00,1.0,0,2.22,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-02,18,2020,1.0,5,0,11.12,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-05-02,18,2020,1.0,0,0,0.0,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-05-02,18,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-05-02,18,2020,,56220,10031,140.21,4729,1317,11.79,25.02,3.28,21018.0,2595,52.42,6.47,1433.00,3.57,188.14,0.47
59,British Columbia,Colombie-Britannique,2020-05-09,19,2020,1.0,2330,159,42.22,129,15,2.34,2.88,0.27,382.0,29,6.92,0.53,22.71,0.41,2.14,0.04
48,Alberta,Alberta,2020-05-09,19,2020,1.0,6092,525,129.75,117,13,2.49,11.18,0.28,1861.0,33,39.64,0.7,75.00,1.60,1.86,0.04
47,Saskatchewan,Saskatchewan,2020-05-09,19,2020,1.0,553,132,45.74,6,0,0.5,10.92,0.00,204.0,2,16.87,0.17,18.86,1.56,0.00,0.00
46,Manitoba,Manitoba,2020-05-09,19,2020,1.0,284,4,19.52,7,1,0.48,0.27,0.07,17.0,1,1.17,0.07,0.57,0.04,0.14,0.01
35,Ontario,Ontario,2020-05-09,19,2020,1.0,21104,2361,135.21,2021,326,12.95,15.13,2.09,5269.0,755,33.76,4.84,337.29,2.16,46.57,0.30
24,Quebec,Québec,2020-05-09,19,2020,1.0,32751,5107,369.04,3424,657,38.58,57.55,7.40,10472.0,1495,118.0,16.85,729.57,8.22,93.86,1.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-09,19,2020,1.0,260,1,48.27,3,0,0.56,0.19,0.00,3.0,0,0.56,0,0.14,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-05-09,19,2020,1.0,120,2,14.38,0,0,0.0,0.24,0.00,2.0,0,0.24,0,0.29,0.03,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-05-09,19,2020,1.0,1009,49,95.31,45,11,4.25,4.63,1.04,161.0,25,15.21,2.36,6.94,0.66,1.59,0.15
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-09,19,2020,1.0,27,0,15.54,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2020-05-09,19,2020,1.0,11,0,24.46,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-09,19,2020,1.0,5,0,11.12,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-05-09,19,2020,1.0,0,0,0.0,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-05-09,19,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-05-09,19,2020,,64559,8340,161.0,5752,1023,14.34,20.80,2.55,18371.0,2340,45.82,5.84,1191.43,2.97,146.14,0.36
59,British Columbia,Colombie-Britannique,2020-05-16,20,2020,1.0,2428,98,43.99,141,12,2.55,1.78,0.22,257.0,27,4.66,0.49,14.00,0.25,1.71,0.03
48,Alberta,Alberta,2020-05-16,20,2020,1.0,6530,438,139.08,128,11,2.73,9.33,0.23,963.0,24,20.51,0.51,62.57,1.33,1.57,0.03
47,Saskatchewan,Saskatchewan,2020-05-16,20,2020,1.0,591,38,48.88,6,0,0.5,3.14,0.00,170.0,0,14.06,0,5.43,0.45,0.00,0.00
46,Manitoba,Manitoba,2020-05-16,20,2020,1.0,289,5,19.86,7,0,0.48,0.34,0.00,9.0,1,0.62,0.07,0.71,0.05,0.00,0.00
35,Ontario,Ontario,2020-05-16,20,2020,1.0,23329,2225,149.46,2253,232,14.43,14.26,1.49,4586.0,558,29.38,3.58,317.86,2.04,33.14,0.21
24,Quebec,Québec,2020-05-16,20,2020,1.0,37435,4684,421.82,3963,539,44.66,52.78,6.07,9791.0,1196,110.33,13.48,669.14,7.54,77.00,0.87
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-16,20,2020,1.0,260,0,48.27,3,0,0.56,0.00,0.00,1.0,0,0.19,0,0.00,0.00,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-05-16,20,2020,1.0,120,0,14.38,0,0,0.0,0.00,0.00,2.0,0,0.24,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-05-16,20,2020,1.0,1036,27,97.86,53,8,5.01,2.55,0.76,76.0,19,7.18,1.79,3.84,0.36,1.12,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-16,20,2020,1.0,27,0,15.54,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2020-05-16,20,2020,1.0,11,0,24.46,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-16,20,2020,1.0,5,0,11.12,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-05-16,20,2020,1.0,0,0,0.0,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-05-16,20,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-05-16,20,2020,,72074,7515,179.75,6554,802,16.35,18.74,2.00,15855.0,1825,39.54,4.55,1073.57,2.68,114.57,0.29
59,British Columbia,Colombie-Britannique,2020-05-23,21,2020,1.0,2517,89,45.61,157,16,2.84,1.61,0.29,187.0,28,3.39,0.51,12.71,0.23,2.29,0.04
48,Alberta,Alberta,2020-05-23,21,2020,1.0,6773,243,144.25,139,11,2.96,5.18,0.23,681.0,22,14.5,0.47,34.71,0.74,1.57,0.03
47,Saskatchewan,Saskatchewan,2020-05-23,21,2020,1.0,630,39,52.1,7,1,0.58,3.23,0.08,77.0,1,6.37,0.08,5.57,0.46,0.14,0.01
46,Manitoba,Manitoba,2020-05-23,21,2020,1.0,292,3,20.07,7,0,0.48,0.21,0.00,8.0,0,0.55,0,0.43,0.03,0.00,0.00
35,Ontario,Ontario,2020-05-23,21,2020,1.0,25950,2621,166.26,2421,168,15.51,16.79,1.08,4846.0,400,31.05,2.56,374.43,2.40,24.00,0.15
24,Quebec,Québec,2020-05-23,21,2020,1.0,41559,4124,468.29,4388,425,49.44,46.47,4.79,8808.0,964,99.25,10.86,589.14,6.64,60.71,0.68
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-23,21,2020,1.0,260,0,48.27,3,0,0.56,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-05-23,21,2020,1.0,121,1,14.5,0,0,0.0,0.12,0.00,1.0,0,0.12,0,0.14,0.02,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-05-23,21,2020,1.0,1049,13,99.08,57,4,5.38,1.23,0.38,40.0,12,3.78,1.13,1.80,0.17,0.59,0.06
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-23,21,2020,1.0,27,0,15.54,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2020-05-23,21,2020,1.0,11,0,24.46,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-23,21,2020,1.0,5,0,11.12,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-05-23,21,2020,1.0,0,0,0.0,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-05-23,21,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-05-23,21,2020,,79207,7133,197.53,7179,625,17.9,17.79,1.56,14648.0,1427,36.53,3.56,1019.00,2.54,89.29,0.22
59,British Columbia,Colombie-Britannique,2020-05-30,22,2020,1.0,2573,56,46.62,164,7,2.97,1.01,0.13,145.0,23,2.63,0.42,8.00,0.14,1.00,0.02
48,Alberta,Alberta,2020-05-30,22,2020,1.0,6939,166,147.79,144,5,3.07,3.54,0.11,409.0,16,8.71,0.34,23.71,0.51,0.71,0.02
47,Saskatchewan,Saskatchewan,2020-05-30,22,2020,1.0,645,15,53.35,10,3,0.83,1.24,0.25,54.0,4,4.47,0.33,2.14,0.18,0.43,0.04
46,Manitoba,Manitoba,2020-05-30,22,2020,1.0,294,2,20.21,7,0,0.48,0.14,0.00,5.0,0,0.34,0,0.29,0.02,0.00,0.00
35,Ontario,Ontario,2020-05-30,22,2020,1.0,28563,2613,183.0,2605,184,16.69,16.74,1.18,5234.0,352,33.53,2.26,373.29,2.39,26.29,0.17
24,Quebec,Québec,2020-05-30,22,2020,1.0,44400,2841,500.3,4793,405,54.01,32.01,4.56,6965.0,830,78.48,9.35,405.86,4.57,57.86,0.65
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-30,22,2020,1.0,261,1,48.46,3,0,0.56,0.19,0.00,1.0,0,0.19,0,0.14,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-05-30,22,2020,1.0,129,8,15.45,0,0,0.0,0.96,0.00,9.0,0,1.08,0,1.14,0.14,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-05-30,22,2020,1.0,1055,7,99.65,59,2,5.57,0.66,0.19,20.0,6,1.89,0.57,0.94,0.09,0.33,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-30,22,2020,1.0,27,0,15.54,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2020-05-30,22,2020,1.0,11,0,24.46,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-30,22,2020,1.0,5,0,11.12,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-05-30,22,2020,1.0,0,0,0.0,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-05-30,22,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-05-30,22,2020,,84915,5709,211.77,7785,606,19.42,14.24,1.51,12842.0,1231,32.03,3.07,815.57,2.03,86.57,0.22
59,British Columbia,Colombie-Britannique,2020-06-06,23,2020,1.0,2632,59,47.69,167,3,3.03,1.07,0.05,115.0,10,2.08,0.18,8.43,0.15,0.43,0.01
48,Alberta,Alberta,2020-06-06,23,2020,1.0,7110,171,151.43,150,6,3.19,3.64,0.13,337.0,11,7.18,0.23,24.43,0.52,0.86,0.02
47,Saskatchewan,Saskatchewan,2020-06-06,23,2020,1.0,650,5,53.76,11,1,0.91,0.41,0.08,20.0,4,1.65,0.33,0.71,0.06,0.14,0.01
46,Manitoba,Manitoba,2020-06-06,23,2020,1.0,300,6,20.62,7,0,0.48,0.41,0.00,8.0,0,0.55,0,0.86,0.06,0.00,0.00
35,Ontario,Ontario,2020-06-06,23,2020,1.0,30865,2302,197.75,2697,92,17.28,14.75,0.59,4915.0,276,31.49,1.77,328.86,2.11,13.14,0.08
24,Quebec,Québec,2020-06-06,23,2020,1.0,46048,1648,518.87,5006,213,56.41,18.57,2.40,4489.0,618,50.58,6.96,235.43,2.65,30.43,0.34
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-06,23,2020,1.0,261,0,48.46,3,0,0.56,0.00,0.00,1.0,0,0.19,0,0.00,0.00,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-06-06,23,2020,1.0,136,7,16.29,1,1,0.12,0.84,0.12,15.0,1,1.8,0.12,1.00,0.12,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-06-06,23,2020,1.0,1058,3,99.93,61,1,5.76,0.28,0.09,10.0,3,0.94,0.28,0.45,0.04,0.18,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-06,23,2020,1.0,27,0,15.54,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2020-06-06,23,2020,1.0,11,0,24.46,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-06,23,2020,1.0,5,0,11.12,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-06-06,23,2020,1.0,0,0,0.0,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-06-06,23,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-06-06,23,2020,,89116,4201,222.25,8103,317,20.21,10.48,0.79,9910.0,923,24.71,2.3,600.14,1.50,45.29,0.11
59,British Columbia,Colombie-Britannique,2020-06-13,24,2020,1.0,2709,77,49.08,168,1,3.04,1.40,0.02,136.0,4,2.46,0.07,11.00,0.20,0.14,0.00
48,Alberta,Alberta,2020-06-13,24,2020,1.0,7358,248,156.71,151,1,3.22,5.28,0.02,419.0,7,8.92,0.15,35.43,0.75,0.14,0.00
47,Saskatchewan,Saskatchewan,2020-06-13,24,2020,1.0,664,14,54.92,13,2,1.08,1.16,0.17,19.0,3,1.57,0.25,2.00,0.17,0.29,0.02
46,Manitoba,Manitoba,2020-06-13,24,2020,1.0,303,3,20.83,7,0,0.48,0.21,0.00,9.0,0,0.62,0,0.43,0.03,0.00,0.00
35,Ontario,Ontario,2020-06-13,24,2020,1.0,32337,1472,207.18,2756,59,17.66,9.43,0.38,3774.0,151,24.18,0.97,210.29,1.35,8.43,0.05
24,Quebec,Québec,2020-06-13,24,2020,1.0,47048,1000,530.14,5116,110,57.65,11.27,1.24,2648.0,323,29.84,3.64,142.86,1.61,15.71,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-13,24,2020,1.0,261,0,48.46,3,0,0.56,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-06-13,24,2020,1.0,157,21,18.81,2,1,0.24,2.52,0.12,28.0,2,3.35,0.24,3.00,0.36,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-06-13,24,2020,1.0,1060,2,100.12,62,1,5.86,0.19,0.09,5.0,2,0.47,0.19,0.29,0.03,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-13,24,2020,1.0,27,0,15.54,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2020-06-13,24,2020,1.0,11,0,24.46,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-13,24,2020,1.0,5,0,11.12,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-06-13,24,2020,1.0,0,0,0.0,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-06-13,24,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-06-13,24,2020,,91953,2837,229.32,8278,175,20.64,7.08,0.44,7038.0,492,17.55,1.23,405.29,1.01,25.00,0.06
59,British Columbia,Colombie-Britannique,2020-06-20,25,2020,1.0,2790,81,50.55,168,0,3.04,1.47,0.00,158.0,1,2.86,0.02,11.57,0.21,0.00,0.00
48,Alberta,Alberta,2020-06-20,25,2020,1.0,7661,303,163.16,152,1,3.24,6.45,0.02,551.0,2,11.74,0.04,43.29,0.92,0.14,0.00
47,Saskatchewan,Saskatchewan,2020-06-20,25,2020,1.0,726,62,60.04,13,0,1.08,5.13,0.00,76.0,2,6.29,0.17,8.86,0.73,0.00,0.00
46,Manitoba,Manitoba,2020-06-20,25,2020,1.0,313,10,21.51,7,0,0.48,0.69,0.00,13.0,0,0.89,0,1.43,0.10,0.00,0.00
35,Ontario,Ontario,2020-06-20,25,2020,1.0,33563,1226,215.03,2794,38,17.9,7.85,0.24,2698.0,97,17.29,0.62,175.14,1.12,5.43,0.03
24,Quebec,Québec,2020-06-20,25,2020,1.0,47726,678,537.78,5178,62,58.35,7.64,0.70,1678.0,172,18.91,1.94,96.86,1.09,8.86,0.10
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-20,25,2020,1.0,261,0,48.46,3,0,0.56,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-06-20,25,2020,1.0,164,7,19.65,2,0,0.24,0.84,0.00,28.0,1,3.35,0.12,1.00,0.12,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-06-20,25,2020,1.0,1061,1,100.22,63,1,5.95,0.09,0.09,3.0,2,0.28,0.19,0.08,0.01,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-20,25,2020,1.0,27,0,15.54,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2020-06-20,25,2020,1.0,11,0,24.46,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-20,25,2020,1.0,5,0,11.12,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-06-20,25,2020,1.0,0,0,0.0,0,0,0.0,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-06-20,25,2020,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2020-06-20,25,2020,,94321,2368,235.23,8380,102,20.9,5.91,0.25,5205.0,277,12.98,0.69,338.29,0.84,14.57,0.04
59,British Columbia,Colombie-Britannique,2020-06-27,26,2020,1.0,2878,88,52.15,174,6,3.15,1.59,0.11,169.0,6,3.06,0.11,12.57,0.23,0.86,0.02
48,Alberta,Alberta,2020-06-27,26,2020,1.0,7944,283,169.19,154,2,3.28,6.03,0.04,586.0,3,12.48,0.06,40.43,0.86,0.29,0.01
47,Saskatchewan,Saskatchewan,2020-06-27,26,2020,1.0,777,51,64.26,13,0,1.08,4.22,0.00,113.0,0,9.35,0,7.29,0.60,0.00,0.00
46,Manitoba,Manitoba,2020-06-27,26,2020,1.0,322,9,22.13,7,0,0.48,0.62,0.00,19.0,0,1.31,0,1.29,0.09,0.00,0.00
35,Ontario,Ontario,2020-06-27,26,2020,1.0,34813,1250,223.04,2829,35,18.12,8.01,0.22,2476.0,73,15.86,0.47,178.57,1.14,5.00,0.03
24,Quebec,Québec,2020-06-27,26,2020,1.0,48231,505,543.47,5234,56,58.98,5.69,0.63,1183.0,118,13.33,1.33,72.14,0.81,8.00,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-27,26,2020,1.0,261,0,48.46,3,0,0.56,0.00,0.00,0.0,0,0.0,0,0.00,0.00,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-06-27,26,2020,1.0,165,1,19.77,2,0,0.24,0.12,0.00,8.0,0,0.96,0,0.14,0.02,0.00,0.00
